id	emotion
34170_0009_A_61	0.02254944108426571,0.10831455886363983,0.03197433426976204,0.04527485370635986,0.06840548664331436,0.22176843881607056
34170_0009_A_62	0.012599842622876167,0.029543917626142502,0.0046289702877402306,0.008882074616849422,0.02752251923084259,0.036467231810092926
34170_0009_A_63	0.018771447241306305,0.0612819604575634,0.0033012274652719498,0.009222794324159622,0.032090190798044205,0.021433813497424126
34170_0009_A_64	0.018138714134693146,0.027994221076369286,0.04810917377471924,0.03160320967435837,0.05260637402534485,0.4202418327331543
34170_0010_A_66	0.005047982092946768,0.01152113452553749,0.002438583178445697,0.005365517921745777,0.007125786505639553,0.008772067725658417
34170_0010_A_67	0.0028949431143701077,0.010375400073826313,0.005474745761603117,0.0037776553072035313,0.013020189478993416,0.011740690097212791
34170_0011_A_71	0.0075115361250936985,0.010560702532529831,0.003131926991045475,0.011417956091463566,0.06865377724170685,0.01677430048584938
34170_0011_A_74	0.004633060656487942,0.007296041585505009,0.013474526815116405,0.009810499846935272,0.05387957766652107,0.029373060911893845
34170_0011_A_76	0.016547154635190964,0.02866070345044136,0.014525361359119415,0.12925806641578674,0.188567116856575,0.041473664343357086
34170_0011_A_78	0.04203283041715622,0.014299001544713974,0.006923220120370388,0.009506216272711754,0.016175981611013412,0.023129180073738098
34170_0011_A_80	0.07805866003036499,0.010823555290699005,0.011682265438139439,0.007007264066487551,0.03720524534583092,0.07708810269832611
34170_0011_A_81	0.018569232895970345,0.09038873761892319,0.011675026267766953,0.03267106041312218,0.04785270243883133,0.04214676842093468
34170_0012_A_83	0.0031392527744174004,0.004429165739566088,0.0033757255878299475,0.006178652867674828,0.02946528047323227,0.018415115773677826
34170_0012_A_84	0.00395601149648428,0.022140823304653168,0.002378148725256324,0.006800102535635233,0.010929715819656849,0.008036567829549313
34170_0012_A_85	0.005214335862547159,0.02099401131272316,0.0028939256444573402,0.006964164786040783,0.017990516498684883,0.011059444397687912
34170_0012_A_86	0.004365396685898304,0.01606352999806404,0.0038649505004286766,0.0051090531051158905,0.010946263559162617,0.009599635377526283
34170_0012_A_87	0.004463106393814087,0.013977804221212864,0.0033630169928073883,0.005692719016224146,0.012068803422152996,0.012350192293524742
34170_0012_A_88	0.004119115881621838,0.017180440947413445,0.002046836307272315,0.00625773798674345,0.011437314562499523,0.01203969493508339
34170_0012_A_89	0.0036306653637439013,0.015172578394412994,0.0029728361405432224,0.006920025683939457,0.01288585551083088,0.013843308202922344
34170_0012_A_90	0.004654313437640667,0.09592363238334656,0.004894147627055645,0.058820877224206924,0.010692169889807701,0.016554484143853188
34170_0012_A_92	0.022417457774281502,0.11472292244434357,0.006745476275682449,0.10901223123073578,0.022705545648932457,0.03853198140859604
34170_0012_A_94	0.004496765322983265,0.16842228174209595,0.009247254580259323,0.09736336022615433,0.02654261887073517,0.02257237397134304
34170_0012_A_96	0.01176837645471096,0.15920448303222656,0.019588494673371315,0.0424003005027771,0.09127272665500641,0.023976877331733704
34170_0012_A_98	0.005771086551249027,0.146674245595932,0.023448200896382332,0.032338134944438934,0.012021662667393684,0.015629585832357407
34170_0012_A_99	0.007378775626420975,0.06763097643852234,0.011595316231250763,0.022598914802074432,0.09018927812576294,0.08024877309799194
34170_0012_A_100	0.008005867712199688,0.021856263279914856,0.1002817451953888,0.053620897233486176,0.16681571304798126,0.01796431466937065
34170_0012_A_101	0.19667986035346985,0.02747213840484619,0.004046263638883829,0.011384551413357258,0.2660061717033386,0.9333177208900452
34170_0013_A_103	0.005284803919494152,0.009643804281949997,0.0036108309868723154,0.011324029415845871,0.043784525245428085,0.021936435252428055
34170_0013_A_104	0.0052976361475884914,0.011907616630196571,0.003564281389117241,0.019133154302835464,0.06563465297222137,0.02320479229092598
34170_0013_A_105	0.0041281841695308685,0.011049853637814522,0.004049851559102535,0.010442296043038368,0.05158831179141998,0.02021254599094391
34170_0013_A_106	0.011113672517240047,0.008706202730536461,0.07469744980335236,0.01741330698132515,0.12996067106723785,0.05074693262577057
34170_0013_A_107	0.018734516575932503,0.04485691338777542,0.012420558370649815,0.04882551357150078,0.1734849363565445,0.1415855586528778
34170_0013_A_108	0.0030289050191640854,0.037079937756061554,0.056872084736824036,0.07632332295179367,0.043300826102495193,0.0868023931980133
34170_0013_A_109	0.007556178141385317,0.05173538625240326,0.008090641349554062,0.043269719928503036,0.060990650206804276,0.10817458480596542
34170_0013_A_110	0.008141675963997841,0.004246732220053673,0.006001788191497326,0.029344506561756134,0.09141700714826584,0.03504428267478943
34170_0014_A_112	0.062416426837444305,0.1184946745634079,0.0141608202829957,0.03552724048495293,0.3691020905971527,0.08181605488061905
34170_0014_A_113	0.08436809480190277,0.10682829469442368,0.003821655409410596,0.05950453132390976,0.05118006840348244,0.04777989536523819
34170_0015_A_115	0.016323575749993324,0.05321769788861275,0.064881831407547,0.03249969333410263,0.04902700334787369,0.03564048558473587
34170_0015_A_116	0.027062639594078064,0.04372870549559593,0.03256702795624733,0.047130852937698364,0.04357156530022621,0.2693243622779846
34170_0015_A_117	0.06611120700836182,1.555898666381836,0.006080176681280136,0.01814657635986805,0.009976060129702091,0.22420749068260193
34170_0015_A_118	0.1108771413564682,0.0931975245475769,0.007544351741671562,0.03345227241516113,0.010128084570169449,0.24072709679603577
34170_0015_A_119	0.01684577390551567,0.47090819478034973,0.017124824225902557,0.0473288893699646,0.008156029507517815,0.12370608747005463
34170_0015_A_120	0.0037275361828505993,0.007749693468213081,0.006756233051419258,0.023584332317113876,0.03251606971025467,0.06826380640268326
34170_0015_A_121	0.019879372790455818,0.7664072513580322,0.08725546300411224,0.018512852489948273,0.01898004487156868,0.07311378419399261
34170_0016_A_123	0.011668555438518524,0.0042027318850159645,0.0014425450935959816,0.009978407993912697,0.015453169122338295,0.033345356583595276
34170_0016_A_124	0.08348816633224487,0.2661066949367523,0.06840639561414719,0.024750370532274246,0.0059829396195709705,0.053846586495637894
34170_0016_A_125	0.016796983778476715,0.10105495154857635,0.012105018831789494,0.022807814180850983,0.013961268588900566,0.0443856343626976
34170_0016_A_126	0.00237226951867342,0.014502757228910923,0.03208661451935768,0.01434762217104435,0.0182009506970644,0.010187014006078243
34170_0016_A_127	0.0029556527733802795,0.009526729583740234,0.0121590755879879,0.014379747211933136,0.0170866921544075,0.013084076344966888
34170_0016_A_128	0.08503022789955139,0.6345537900924683,0.11684410274028778,0.02573544904589653,0.014395594596862793,0.05841778218746185
34170_0016_A_129	0.019758660346269608,0.032426513731479645,0.02064691297709942,0.013823933899402618,0.008636300452053547,0.22775009274482727
34170_0016_A_130	0.030447877943515778,0.21949371695518494,0.0038769934326410294,0.05604610592126846,0.05381455272436142,0.05786798149347305
34170_0016_A_131	0.008880427107214928,0.09107354283332825,0.03832007572054863,0.24358905851840973,0.02432779222726822,0.15484680235385895
34170_0016_A_132	0.09371096640825272,0.03950175642967224,0.0038445391692221165,0.08821839094161987,0.06119343638420105,0.3742140531539917
34170_0016_A_133	0.024460114538669586,0.01969800889492035,0.005904307588934898,0.015040140599012375,0.01989733800292015,0.09950695931911469
34170_0016_A_134	0.03588297590613365,0.02636578679084778,0.004038423765450716,0.026091495528817177,0.025104355067014694,0.11352331936359406
34170_0016_A_135	0.04182429984211922,0.0733959972858429,0.011925674974918365,0.07096748799085617,0.016078347340226173,0.09120792895555496
34170_0016_A_136	0.038692645728588104,0.8779987096786499,0.0038895243778824806,0.009871203452348709,0.004431655164808035,0.16480639576911926
34170_0017_A_139	0.0035385482478886843,0.009947828948497772,0.0022038447204977274,0.02137128636240959,0.006968257483094931,0.03246575593948364
34170_0017_A_140	0.006455003283917904,0.06571775674819946,0.009647724218666553,0.016645709052681923,0.018862107768654823,0.020593799650669098
34170_0017_A_141	0.007321747951209545,0.038761839270591736,0.09283766150474548,0.026570141315460205,0.03651128336787224,0.8482223153114319
34170_0017_A_142	0.004331428557634354,0.008914275094866753,0.00520057138055563,0.025392092764377594,0.007674030493944883,0.05751428008079529
34170_0017_A_143	0.004583248868584633,0.03334686532616615,0.021879469975829124,0.021875711157917976,0.06439962983131409,0.01537373848259449
34170_0017_A_144	0.023898599669337273,0.05805908516049385,0.03949198126792908,0.03213817998766899,0.1086210310459137,0.25469499826431274
34170_0017_A_145	0.005715609528124332,0.01624935492873192,0.012534691952168941,0.028212398290634155,0.01515411026775837,0.07321766763925552
34170_0017_A_146	0.0021686723921447992,0.008883527480065823,0.012632029131054878,0.014646540395915508,0.022703610360622406,0.16496099531650543
34170_0017_A_147	0.22869662940502167,0.17768366634845734,0.13678522408008575,0.018823634833097458,0.03881273791193962,0.14269568026065826
34170_0017_A_148	0.04557052627205849,0.06265005469322205,0.008606217801570892,0.04339610040187836,0.016003256663680077,0.444815993309021
34170_0017_A_149	0.04396199434995651,0.0999254584312439,0.0011636652052402496,0.01107750739902258,0.005437021143734455,0.011596433818340302
34170_0017_A_150	0.03987643122673035,0.0465821772813797,0.0009653076413087547,0.009288213215768337,0.0037210816517472267,0.012728648260235786
34170_0017_A_151	0.022838596254587173,0.04992474988102913,0.019687440246343613,0.05314067751169205,0.04486776143312454,0.6161052584648132
34170_0017_A_152	0.4181726574897766,0.7766849994659424,0.023131566122174263,0.2104354202747345,0.01817413419485092,0.3887794017791748
34170_0017_A_153	0.05361735820770264,0.027285948395729065,0.002043552231043577,0.029559658840298653,0.01790098287165165,0.044867128133773804
34170_0017_A_154	0.09285040944814682,0.03240828961133957,0.0023324291687458754,0.027608629316091537,0.014830300584435463,0.11435716599225998
34170_0017_A_155	0.0364997461438179,0.09452987462282181,0.12084896862506866,0.09903991967439651,0.01915234513580799,0.04680401459336281
34170_0017_A_156	0.19114196300506592,0.6571460962295532,0.01762327179312706,0.00823595467954874,0.013236062601208687,0.14663876593112946
34170_0017_A_157	0.610127329826355,0.1152171790599823,0.0032862587831914425,0.09531104564666748,0.008702535182237625,0.20697367191314697
34170_0017_A_158	0.00824838224798441,0.018057430163025856,0.016126535832881927,0.014381848275661469,0.07586683332920074,0.11457313597202301
34170_0017_A_159	0.004518531728535891,0.009850718080997467,0.006310873199254274,0.006926985457539558,0.04139142856001854,0.02308209240436554
34170_0017_A_160	0.003994383849203587,0.008225261233747005,0.006257985718548298,0.006845526862889528,0.04821789264678955,0.025967605412006378
34170_0017_A_161	0.003681811736896634,0.009792210534214973,0.006645585410296917,0.004637029953300953,0.03792847320437431,0.022524269297719002
34170_0017_A_162	0.05213698744773865,0.033844225108623505,0.00627890694886446,0.03785691410303116,0.05704132467508316,0.3684084713459015
34170_0017_A_163	0.006556305103003979,0.04677477851510048,0.16742396354675293,0.23381821811199188,0.0501859188079834,0.3293575942516327
34170_0017_A_164	0.005867946892976761,0.09913812577724457,0.021636880934238434,0.04958401992917061,0.016271566972136497,0.06808608025312424
34170_0017_A_165	0.008123915642499924,0.03638720512390137,0.04613885283470154,0.27723827958106995,0.024334698915481567,0.38103729486465454
34170_0017_A_166	0.04752076417207718,0.1666562259197235,0.12411526590585709,0.14387890696525574,0.015592679381370544,0.15525542199611664
34170_0017_A_167	0.26695168018341064,1.4513399600982666,0.011611762456595898,0.023932140320539474,0.005540674086660147,0.3085697889328003
34170_0017_A_168	0.016627144068479538,0.006355581805109978,0.036223020404577255,0.05232682079076767,0.18498919904232025,0.3580256700515747
34170_0017_A_169	0.02158421464264393,0.024712957441806793,0.016370655968785286,0.13168883323669434,0.0702470913529396,0.057687148451805115
34170_0017_A_173	0.04906921833753586,0.03312211483716965,0.013329165056347847,0.039858028292655945,0.01928134821355343,0.3959515690803528
34170_0017_A_170	0.012390201911330223,0.056198615580797195,0.014902629889547825,0.0723472386598587,0.02197098731994629,0.8393017053604126
34170_0017_A_172	0.06123778969049454,0.03491905331611633,0.01621844619512558,0.045679062604904175,0.010415426455438137,0.2815820872783661
34170_0017_A_175	0.0021752738393843174,0.013114836998283863,0.011410798877477646,0.016037175431847572,0.0349181666970253,0.010699395090341568
34170_0017_A_176	0.0023228416685014963,0.012823051773011684,0.014463439583778381,0.015039034187793732,0.05231524631381035,0.01108807884156704
34170_0017_A_178	0.11549752950668335,0.25931453704833984,0.008607616648077965,0.023386798799037933,0.013994193635880947,0.17194214463233948
34170_0017_A_179	0.020895741879940033,0.3447617292404175,0.2250330150127411,0.08241616189479828,0.029596706852316856,0.05428101494908333
34170_0017_A_181	0.021308403462171555,0.17476537823677063,0.009853878989815712,0.013208488002419472,0.006003068760037422,0.04241504892706871
34170_0017_A_182	0.33199939131736755,0.42261624336242676,0.18732768297195435,0.11823804676532745,0.10724108666181564,0.3094426095485687
34170_0017_A_184	0.032944731414318085,0.09956017136573792,0.0049069905653595924,0.09969580173492432,0.0207674540579319,0.09168203175067902
34170_0017_A_185	0.013278104364871979,0.028927339240908623,0.010158419609069824,0.20253928005695343,0.08452196419239044,0.04938293993473053
34170_0017_A_187	0.017092037945985794,0.026808299124240875,0.011001881211996078,0.2911686897277832,0.1133824959397316,0.07105658203363419
34170_0017_A_188	0.041170135140419006,0.05228768289089203,0.1429888904094696,0.47672784328460693,0.05305812880396843,0.28830215334892273
34170_0017_A_189	0.015355393290519714,0.020908258855342865,0.07069185376167297,0.17439162731170654,0.7940645217895508,0.17903199791908264
34170_0017_A_191	1.2599281072616577,0.10796341300010681,0.007894117385149002,0.04117131605744362,0.03374658524990082,0.14754728972911835
34170_0017_A_192	0.5382366180419922,0.05802556872367859,0.009291499853134155,0.025551538914442062,0.05705343186855316,0.1709747463464737
34170_0017_A_193	0.02129253000020981,0.4347090721130371,0.05353508144617081,0.02076202630996704,0.02069450542330742,0.05895943194627762
34170_0017_A_194	0.02638097107410431,0.08009195327758789,0.022095374763011932,0.17348220944404602,0.019728098064661026,0.1344405859708786
34170_0017_A_195	0.4864872694015503,0.3296409547328949,0.01012619398534298,0.08979304134845734,0.03415309637784958,0.12880991399288177
34170_0017_A_196	0.27928808331489563,0.20358046889305115,0.011641861870884895,0.04176149517297745,0.030501745641231537,0.15695472061634064
34170_0017_A_198	0.06486805528402328,0.03116786852478981,0.0036986307241022587,0.0250439140945673,0.015124842524528503,0.0648597776889801
34170_0017_A_199	0.056688301265239716,0.025692282244563103,0.005247517488896847,0.019830401986837387,0.017317013815045357,0.13735340535640717
34170_0017_A_200	0.01589023321866989,0.03002585470676422,0.006210467778146267,0.02640945091843605,0.03778192773461342,0.06424326449632645
34170_0019_A_207	0.006405998952686787,0.005164738278836012,0.006995004136115313,0.005736553110182285,0.08007670938968658,0.02063821442425251
34170_0019_A_208	0.01736365631222725,0.01289592869579792,0.003972809296101332,0.010756243020296097,0.07677753269672394,0.013639112934470177
34170_0019_A_209	0.02999427728354931,0.13110551238059998,0.007672775536775589,0.018344413489103317,0.04878002405166626,0.0626109391450882
34170_0019_A_210	0.0019234498031437397,0.004515394568443298,0.01532344613224268,0.007734564132988453,0.009018296375870705,0.008573881350457668
34170_0019_A_217	0.007258037105202675,0.05051524192094803,0.006759559735655785,0.004155958537012339,0.007094880566000938,0.015173407271504402
34170_0019_A_219	0.012526790611445904,0.6197451949119568,0.012701653875410557,0.08596312254667282,0.02192152850329876,0.04760982468724251
34170_0019_A_225	0.003005404956638813,0.006724219769239426,0.010162175633013248,0.008341643959283829,0.011042723432183266,0.0499395914375782
34170_0019_A_226	0.06914234906435013,0.1640782654285431,0.002190171740949154,0.01238937210291624,0.002489689039066434,0.028961962088942528
34170_0019_A_231	0.005635196343064308,0.009643606841564178,0.007570561021566391,0.034893766045570374,0.035729724913835526,0.012825993821024895
34170_0020_A_238	0.006565463729202747,0.10601472854614258,0.0035404327791184187,0.009301377460360527,0.009313667193055153,0.022250326350331306
34170_0020_A_239	0.007519982755184174,0.07160870730876923,0.0023565837182104588,0.01120937429368496,0.011713257059454918,0.03146366775035858
34170_0020_A_240	0.00644722580909729,0.03672614321112633,0.03844822198152542,0.04525889456272125,0.020797371864318848,0.009417149238288403
34170_0020_A_241	0.005972794257104397,0.058974891901016235,0.024690691381692886,0.044345930218696594,0.02476259507238865,0.03937813639640808
34170_0020_A_242	0.006711550522595644,0.00416819890961051,0.04023212939500809,0.05012781545519829,0.20173604786396027,0.30251768231391907
34170_0020_A_243	0.005909058265388012,0.04305283725261688,0.010404642671346664,1.1447679996490479,0.01060855109244585,0.07330314069986343
34170_0020_A_246	0.09947061538696289,0.08753137290477753,0.006103271618485451,0.00977009255439043,0.011569547466933727,0.016133567318320274
34170_0020_A_247	0.15974029898643494,0.5113242864608765,0.010060321539640427,0.013878710567951202,0.01368238776922226,0.03207302838563919
34170_0020_A_251	0.01317046768963337,0.016879906877875328,0.006306909956037998,0.006910225376486778,0.0071364957839250565,0.02020414173603058
34170_0020_A_252	0.007640618830919266,0.004236508160829544,0.004706665873527527,0.0032615053933113813,0.01126047968864441,0.0137723907828331
34170_0021_A_255	0.006485293619334698,0.006669970694929361,0.03543819487094879,0.021224886178970337,0.2453957498073578,0.08517628163099289
34170_0021_A_257	0.005928411148488522,0.007995020598173141,0.0048862118273973465,0.011880889534950256,0.13638488948345184,0.014971820637583733
34170_0021_A_259	0.0071853166446089745,0.0431516133248806,0.47109469771385193,0.01949254795908928,0.19005951285362244,0.04501621797680855
34170_0021_A_261	0.26396453380584717,0.22794967889785767,0.015947701409459114,0.01037263497710228,0.025546817108988762,0.09227068722248077
34170_0021_A_262	0.0022196429781615734,0.0021285992115736008,0.017084982246160507,0.02197857014834881,0.09229772537946701,0.06821231544017792
34170_0022_A_265	0.006744449958205223,0.008166217245161533,0.005727929063141346,0.00632098875939846,0.0077403225004673,0.012136892415583134
34170_0022_A_266	0.016310986131429672,0.012402576394379139,0.0349997840821743,0.006125300191342831,0.12763097882270813,0.021773353219032288
34170_0022_A_267	0.013148845173418522,0.009308780543506145,0.03179147467017174,0.006425404921174049,0.12054770439863205,0.01984156295657158
34170_0022_A_268	0.0035522510297596455,0.010713344439864159,0.0044844262301921844,0.007401442155241966,0.02075139991939068,0.007630824111402035
34170_0022_A_269	0.0034511201083660126,0.006202133372426033,0.012168457731604576,0.04126899689435959,0.07312562316656113,0.08149395883083344
34170_0022_A_270	0.007872424088418484,0.008601524867117405,0.010843103751540184,0.05450507998466492,0.06384491920471191,0.0642257034778595
34170_0022_A_271	0.054925013333559036,0.45928439497947693,0.013838781975209713,0.05695026367902756,0.024646103382110596,0.13444674015045166
34170_0022_A_272	0.03651420772075653,1.006624460220337,0.0032817386090755463,0.05102727189660072,0.007620707619935274,0.07562223076820374
34170_0022_A_273	0.0020213834941387177,0.00733395479619503,0.014018557034432888,0.03399652615189552,0.06341490149497986,0.018201544880867004
34170_0022_A_276	0.0017952446360141039,0.0028525067027658224,0.016420574858784676,0.02155129611492157,0.1031796783208847,0.03330596163868904
34170_0022_A_279	0.007364869583398104,0.006014629267156124,0.009517206810414791,0.02857680805027485,0.16980981826782227,0.00606500543653965
34170_0022_A_280	0.009796381928026676,0.009786386042833328,0.004680331330746412,0.017053499817848206,0.027520062401890755,0.01080259308218956
34170_0022_A_281	0.008721710182726383,0.008050097152590752,0.005366111174225807,0.013480190187692642,0.03545968979597092,0.01105946023017168
34170_0022_A_282	0.005036997143179178,0.002713605295866728,0.025677721947431564,0.00643572211265564,0.21085834503173828,0.013640007004141808
34170_0022_A_283	0.003843182697892189,0.003746017348021269,0.01467885635793209,0.00897050742059946,0.12306679040193558,0.0063853515312075615
34170_0022_A_284	0.029159557074308395,0.1693788468837738,0.018710633739829063,0.01181973796337843,0.012057667598128319,0.2833130359649658
34170_0022_A_285	0.004518088884651661,0.009115689434111118,0.006989446468651295,0.013314681127667427,0.033867668360471725,0.0142359659075737
34170_0022_A_286	0.029159557074308395,0.1693788468837738,0.018710633739829063,0.01181973796337843,0.012057667598128319,0.2833130359649658
34170_0022_A_287	0.007602060679346323,0.010903043672442436,0.013396793976426125,0.032069817185401917,0.2745272219181061,0.02125549502670765
34170_0022_A_288	0.06570810079574585,0.4885194003582001,0.01507943868637085,0.020984521135687828,0.043690890073776245,0.04207072779536247
34170_0022_A_291	0.006203503347933292,0.002826093230396509,0.005515184719115496,0.011619028635323048,0.037700701504945755,0.04101085662841797
34170_0022_A_292	0.00585655402392149,0.001955142244696617,0.005088746547698975,0.013092553243041039,0.025847915560007095,0.04602210596203804
34170_0022_A_293	0.005421059671789408,0.0026252618990838528,0.007917453534901142,0.010986244305968285,0.03437419235706329,0.05086631700396538
34170_0022_A_302	0.010939675383269787,0.010853602550923824,0.01503649540245533,0.012932742945849895,0.2565484046936035,0.016008911654353142
34170_0022_A_295	0.029997803270816803,0.024151772260665894,0.003621376119554043,0.03463193401694298,0.03681822866201401,0.05882579833269119
34170_0022_A_298	0.01224927231669426,0.006032450124621391,0.013779734261333942,0.02285677380859852,0.32352566719055176,0.009037261828780174
34170_0022_A_299	0.0047314888797700405,0.022651251405477524,0.004975692369043827,0.02266344055533409,0.10606549680233002,0.02033953368663788
34170_0022_A_300	0.009225907735526562,0.01939188502728939,0.007708192337304354,0.014649856835603714,0.3340683579444885,0.03638182207942009
34170_0022_A_301	0.008906332775950432,0.6571801900863647,0.008372736163437366,0.059279218316078186,0.014803740195930004,0.04776135832071304
34170_0022_A_303	0.04598896950483322,0.42057472467422485,0.009907996281981468,0.017997123301029205,0.03737478703260422,0.043627168983221054
34170_0022_A_304	0.0057332259602844715,0.04232824221253395,0.0095108887180686,0.02530347928404808,0.04104219004511833,0.016416877508163452
34170_0022_A_305	0.0029644276946783066,0.016538256779313087,0.007890063337981701,0.028724107891321182,0.030614806339144707,0.010322898626327515
34170_0022_A_308	0.0022480166517198086,0.018512925133109093,0.003887905739247799,0.0071462527848780155,0.03366895020008087,0.019492758437991142
34170_0022_A_309	0.0025607857387512922,0.006109464447945356,0.022680800408124924,0.08808266371488571,0.10461649298667908,0.08977007865905762
34170_0022_A_310	0.004970715846866369,0.05298955738544464,0.0053865136578679085,0.06352129578590393,0.015685975551605225,0.010615543462336063
34170_0022_A_311	0.015238672494888306,0.061784449964761734,0.04465747997164726,0.04664887487888336,0.03326759859919548,0.3281499743461609
34170_0022_A_312	0.0607769712805748,0.2129492163658142,0.009992036037147045,0.02941526658833027,0.01627332717180252,0.02452397346496582
34170_0022_A_315	0.010296270251274109,0.01993192732334137,0.013279817998409271,0.03786609321832657,0.026841312646865845,0.15950968861579895
34170_0022_A_316	0.007732342928647995,0.08381685614585876,0.010630500502884388,0.053614743053913116,0.018442939966917038,0.04062744975090027
34170_0022_A_319	0.06570810079574585,0.4885194003582001,0.01507943868637085,0.020984521135687828,0.043690890073776245,0.04207072779536247
34170_0022_A_322	0.0029315482825040817,0.018654610961675644,0.004904293455183506,0.018089786171913147,0.021503418684005737,0.014106553047895432
34170_0022_A_323	0.04714308679103851,0.347799152135849,0.006162289995700121,0.02177346497774124,0.011618439108133316,0.03846755623817444
34170_0022_A_324	0.08397052437067032,0.9050143957138062,0.0034237888175994158,0.006386207416653633,0.0033426075242459774,0.03948380798101425
34170_0022_A_327	0.002159474417567253,0.01226074993610382,0.005028339568525553,0.024647828191518784,0.10270747542381287,0.047678351402282715
34170_0022_A_328	0.015258761122822762,0.3087120056152344,0.005588457453995943,0.09204763174057007,0.013801398687064648,0.074631467461586
34170_0022_A_329	0.0025607857387512922,0.006109464447945356,0.022680800408124924,0.08808266371488571,0.10461649298667908,0.08977007865905762
34170_0022_A_330	0.015600411221385002,0.024492494761943817,0.00679105706512928,0.011694495566189289,0.01059599220752716,0.03524456173181534
34170_0022_A_331	0.05221222713589668,0.2861361503601074,0.0047187525779008865,0.026908496394753456,0.014007488265633583,0.11675405502319336
